datetime,sensor,value,time_idx
2004-07-09,3,0.817327,3789
2004-07-12,3,0.818867,3790
2004-07-13,3,0.818833,3791
2004-07-14,3,0.817528,3792
2004-07-15,3,0.809946,3793
2004-07-16,3,0.811392,3794
2004-07-19,3,0.810668,3795
2004-07-20,3,0.812513,3796
2004-07-21,3,0.813041,3797
2004-07-22,3,0.816193,3798
2004-07-23,3,0.810012,3799
2004-07-26,3,0.810143,3800
2004-07-27,3,0.812612,3801
2004-07-28,3,0.812942,3802
2004-07-29,3,0.807233,3803
2004-07-30,3,0.802955,3804
2004-08-02,3,0.79869,3805
2004-08-03,3,0.800576,3806
2004-08-04,3,0.798977,3807
2004-08-05,3,0.795229,3808
2004-08-06,3,0.795165,3809
2004-08-09,3,0.801507,3810
2004-08-10,3,0.801571,3811
2004-08-11,3,0.8036,3812
2004-08-12,3,0.796083,3813
2004-08-13,3,0.788426,3814
2004-08-16,3,0.788364,3815
2004-08-17,3,0.782442,3816
2004-08-18,3,0.782503,3817
2004-08-19,3,0.785855,3818
2004-08-20,3,0.784314,3819
2004-08-23,3,0.79092,3820
2004-08-24,3,0.796622,3821
2004-08-25,3,0.796622,3822
2004-08-26,3,0.785731,3823
2004-08-27,3,0.787371,3824
2004-08-30,3,0.786782,3825
2004-08-31,3,0.783269,3826
2004-09-01,3,0.783883,3827
2004-09-02,3,0.784714,3828
2004-09-03,3,0.789141,3829
2004-09-06,3,0.782075,3830
2004-09-07,3,0.781769,3831
2004-09-08,3,0.777847,3832
2004-09-09,3,0.772141,3833
2004-09-10,3,0.771248,3834
2004-09-13,3,0.770713,3835
2004-09-14,3,0.767489,3836
2004-09-15,3,0.76643,3837
2004-09-16,3,0.767931,3838
2004-09-17,3,0.768167,3839
2004-09-20,3,0.770001,3840
2004-09-21,3,0.770001,3841
2004-09-22,3,0.783914,3842
2004-09-23,3,0.774653,3843
2004-09-24,3,0.775855,3844
2004-09-27,3,0.77226,3845
2004-09-28,3,0.770654,3846
2004-09-29,3,0.772648,3847
2004-09-30,3,0.766283,3848
2004-10-01,3,0.768669,3849
2004-10-04,3,0.776337,3850
2004-10-05,3,0.774533,3851
2004-10-06,3,0.771605,3852
2004-10-07,3,0.771605,3853
2004-10-08,3,0.770416,3854
2004-10-11,3,0.770119,3855
2004-10-12,3,0.770001,3856
2004-10-13,3,0.773664,3857
2004-10-14,3,0.776578,3858
2004-10-15,3,0.777001,3859
2004-10-18,3,0.782503,3860
2004-10-19,3,0.784283,3861
2004-10-20,3,0.791766,3862
2004-10-21,3,0.794218,3863
2004-10-22,3,0.790764,3864
2004-10-25,3,0.793399,3865
2004-10-26,3,0.793179,3866
2004-10-27,3,0.79526,3867
2004-10-28,3,0.800384,3868
2004-10-29,3,0.801314,3869
2004-11-01,3,0.801667,3870
2004-11-02,3,0.80186,3871
2004-11-03,3,0.796622,3872
2004-11-04,3,0.794534,3873
2004-11-05,3,0.792738,3874
2004-11-08,3,0.786287,3875
2004-11-09,3,0.787247,3876
2004-11-10,3,0.785114,3877
2004-11-11,3,0.790608,3878
2004-11-12,3,0.794976,3879
2004-11-15,3,0.797639,3880
2004-11-16,3,0.79466,3881
2004-11-17,3,0.79466,3882
2004-11-18,3,0.792079,3883
2004-11-19,3,0.786782,3884
2004-11-22,3,0.793588,3885
2004-11-23,3,0.808342,3886
2004-11-24,3,0.813935,3887
2004-11-25,3,0.810898,3888
2004-11-26,3,0.808505,3889
2004-11-29,3,0.806679,3890
2004-11-30,3,0.80331,3891
2004-12-01,3,0.805932,3892
2004-12-02,3,0.804182,3893
2004-12-03,3,0.804311,3894
2004-12-06,3,0.794913,3895
2004-12-07,3,0.792896,3896
2004-12-08,3,0.795165,3897
2004-12-09,3,0.789079,3898
2004-12-10,3,0.787092,3899
2004-12-13,3,0.78765,3900
2004-12-14,3,0.78416,3901
2004-12-15,3,0.783638,3902
2004-12-16,3,0.78373,3903
2004-12-17,3,0.787123,3904
2004-12-20,3,0.782228,3905
2004-12-21,3,0.775675,3906
2004-12-22,3,0.773066,3907
2004-12-23,3,0.775404,3908
2004-12-24,3,0.770179,3909
2004-12-27,3,0.771307,3910
2004-12-28,3,0.771337,3911
2004-12-29,3,0.772857,3912
2004-12-30,3,0.773395,3913
2004-12-31,3,0.773395,3914
2005-01-03,3,0.767931,3915
2005-01-04,3,0.771962,3916
2005-01-05,3,0.783576,3917
2005-01-06,3,0.781555,3918
2005-01-07,3,0.782228,3919
2005-01-10,3,0.78183,3920
2005-01-11,3,0.777152,3921
2005-01-12,3,0.775374,3922
2005-01-13,3,0.777152,3923
2005-01-14,3,0.770179,3924
2005-01-17,3,0.778452,3925
2005-01-18,3,0.77815,3926
2005-01-19,3,0.77815,3927
2005-01-20,3,0.774443,3928
2005-01-21,3,0.767902,3929
2005-01-24,3,0.772559,3930
2005-01-25,3,0.773186,3931
2005-01-26,3,0.777257,3932
2005-01-27,3,0.773814,3933
2005-01-28,3,0.773754,3934
2005-01-31,3,0.776337,3935
2005-02-01,3,0.783331,3936
2005-02-02,3,0.78061,3937
2005-02-03,3,0.785361,3938
2005-02-04,3,0.782687,3939
2005-02-07,3,0.782779,3940
2005-02-08,3,0.78064,3941
2005-02-09,3,0.775314,3942
2005-02-10,3,0.774954,3943
2005-02-11,3,0.780229,3944
2005-02-14,3,0.777635,3945
2005-02-15,3,0.771248,3946
2005-02-16,3,0.772977,3947
2005-02-17,3,0.764555,3948
2005-02-18,3,0.763927,3949
2005-02-21,3,0.762704,3950
2005-02-22,3,0.76063,3951
2005-02-23,3,0.760572,3952
2005-02-24,3,0.761876,3953
2005-02-25,3,0.762835,3954
2005-02-28,3,0.762951,3955
2005-03-01,3,0.759619,3956
2005-03-02,3,0.759417,3957
2005-03-03,3,0.754774,3958
2005-03-04,3,0.759301,3959
2005-03-07,3,0.761093,3960
2005-03-08,3,0.760746,3961
2005-03-09,3,0.758208,3962
2005-03-10,3,0.762369,3963
2005-03-11,3,0.762311,3964
2005-03-14,3,0.759028,3965
2005-03-15,3,0.758438,3966
2005-03-16,3,0.757203,3967
2005-03-17,3,0.757576,3968
2005-03-18,3,0.765726,3969
2005-03-21,3,0.760167,3970
2005-03-22,3,0.760514,3971
2005-03-23,3,0.758898,3972
2005-03-24,3,0.758984,3973
2005-03-25,3,0.760081,3974
2005-03-28,3,0.758956,3975
2005-03-29,3,0.764848,3976
2005-03-30,3,0.766049,3977
2005-03-31,3,0.761644,3978
2005-04-01,3,0.768965,3979
2005-04-04,3,0.767902,3980
2005-04-05,3,0.767872,3981
2005-04-06,3,0.766812,3982
2005-04-07,3,0.775795,3983
2005-04-08,3,0.773395,3984
2005-04-11,3,0.780001,3985
2005-04-12,3,0.774773,3986
2005-04-13,3,0.775134,3987
2005-04-14,3,0.775134,3988
2005-04-15,3,0.775134,3989
2005-04-18,3,0.773754,3990
2005-04-19,3,0.764614,3991
2005-04-20,3,0.765694,3992
2005-04-21,3,0.762631,3993
2005-04-22,3,0.761586,3994
2005-04-25,3,0.760341,3995
2005-04-26,3,0.760225,3996
2005-04-27,3,0.760919,3997
2005-04-28,3,0.759157,3998
2005-04-29,3,0.760456,3999
2005-05-02,3,0.760456,4000
2005-05-03,3,0.776126,4001
2005-05-04,3,0.783331,4002
2005-05-05,3,0.783423,4003
2005-05-06,3,0.786627,4004
2005-05-09,3,0.782457,4005
2005-05-10,3,0.780579,4006
2005-05-11,3,0.784745,4007
2005-05-12,3,0.778089,4008
2005-05-13,3,0.783269,4009
2005-05-16,3,0.782564,4010
2005-05-17,3,0.784991,4011
2005-05-18,3,0.781525,4012
2005-05-19,3,0.780488,4013
2005-05-20,3,0.780518,4014
2005-05-23,3,0.777907,4015
2005-05-24,3,0.783576,4016
2005-05-25,3,0.783515,4017
2005-05-26,3,0.785608,4018
2005-05-27,3,0.794281,4019
2005-05-30,3,0.791515,4020
2005-05-31,3,0.790826,4021
2005-06-01,3,0.788084,4022
2005-06-02,3,0.778968,4023
2005-06-03,3,0.776669,4024
2005-06-06,3,0.781769,4025
2005-06-07,3,0.776548,4026
2005-06-08,3,0.777242,4027
2005-06-09,3,0.772439,4028
2005-06-10,3,0.772618,4029
2005-06-13,3,0.772648,4030
2005-06-14,3,0.768226,4031
2005-06-15,3,0.767842,4032
2005-06-16,3,0.769704,4033
2005-06-17,3,0.770475,4034
2005-06-20,3,0.765111,4035
2005-06-21,3,0.765111,4036
2005-06-22,3,0.764468,4037
2005-06-23,3,0.764643,4038
2005-06-24,3,0.765199,4039
2005-06-27,3,0.762311,4040
2005-06-28,3,0.763417,4041
2005-06-29,3,0.763709,4042
2005-06-30,3,0.763417,4043
2005-07-01,3,0.764029,4044
2005-07-04,3,0.764468,4045
2005-07-05,3,0.764584,4046
2005-07-06,3,0.761538,4047
2005-07-07,3,0.764117,4048
2005-07-08,3,0.756744,4049
2005-07-11,3,0.755629,4050
2005-07-12,3,0.763475,4051
2005-07-13,3,0.761267,4052
2005-07-14,3,0.769645,4053
2005-07-15,3,0.769157,4054
2005-07-18,3,0.769157,4055
2005-07-19,3,0.773575,4056
2005-07-20,3,0.77006,4057
2005-07-21,3,0.761992,4058
2005-07-22,3,0.759713,4059
2005-07-25,3,0.762764,4060
2005-07-26,3,0.761035,4061
2005-07-27,3,0.761035,4062
2005-07-28,3,0.760052,4063
2005-07-29,3,0.76266,4064
2005-08-01,3,0.767725,4065
2005-08-02,3,0.771664,4066
2005-08-03,3,0.775795,4067
2005-08-04,3,0.775434,4068
2005-08-05,3,0.775374,4069
2005-08-08,3,0.774204,4070
2005-08-09,3,0.772648,4071
2005-08-10,3,0.768787,4072
2005-08-11,3,0.765931,4073
2005-08-12,3,0.759474,4074
2005-08-15,3,0.762777,4075
2005-08-16,3,0.76365,4076
2005-08-17,3,0.764438,4077
2005-08-18,3,0.763854,4078
2005-08-19,3,0.763563,4079
2005-08-22,3,0.760521,4080
2005-08-23,3,0.76646,4081
2005-08-24,3,0.766518,4082
2005-08-25,3,0.766284,4083
2005-08-26,3,0.766401,4084
2005-08-29,3,0.774533,4085
2005-08-30,3,0.778938,4086
2005-08-31,3,0.773769,4087
2005-09-01,3,0.768403,4088
2005-09-02,3,0.768433,4089
2005-09-05,3,0.769349,4090
2005-09-06,3,0.767077,4091
2005-09-07,3,0.770158,4092
2005-09-08,3,0.770149,4093
2005-09-09,3,0.781769,4094
2005-09-12,3,0.78796,4095
2005-09-13,3,0.788084,4096
2005-09-14,3,0.78235,4097
2005-09-15,3,0.784221,4098
2005-09-16,3,0.781494,4099
2005-09-19,3,0.7857,4100
2005-09-20,3,0.787743,4101
2005-09-21,3,0.788364,4102
2005-09-22,3,0.78734,4103
2005-09-23,3,0.79384,4104
2005-09-26,3,0.807298,4105
2005-09-27,3,0.807298,4106
2005-09-28,3,0.806582,4107
2005-09-29,3,0.804764,4108
2005-09-30,3,0.809487,4109
2005-10-03,3,0.808489,4110
2005-10-04,3,0.814233,4111
2005-10-05,3,0.814332,4112
2005-10-06,3,0.815594,4113
2005-10-07,3,0.816693,4114
2005-10-10,3,0.813223,4115
2005-10-11,3,0.819252,4116
2005-10-12,3,0.818599,4117
2005-10-13,3,0.825491,4118
2005-10-14,3,0.835422,4119
2005-10-17,3,0.826037,4120
2005-10-18,3,0.827712,4121
2005-10-19,3,0.824385,4122
2005-10-20,3,0.828947,4123
2005-10-21,3,0.820446,4124
2005-10-24,3,0.829359,4125
2005-10-25,3,0.826344,4126
2005-10-26,3,0.821659,4127
2005-10-27,3,0.821794,4128
2005-10-28,3,0.814863,4129
2005-10-31,3,0.814863,4130
2005-11-01,3,0.815927,4131
2005-11-02,3,0.816993,4132
2005-11-03,3,0.82481,4133
2005-11-04,3,0.82021,4134
2005-11-07,3,0.773664,4135
2005-11-08,3,0.827541,4136
2005-11-09,3,0.827609,4137
2005-11-10,3,0.828912,4138
2005-11-11,3,0.827301,4139
2005-11-14,3,0.823181,4140
2005-11-15,3,0.818867,4141
2005-11-16,3,0.811063,4142
2005-11-17,3,0.811194,4143
2005-11-18,3,0.8108,4144
2005-11-21,3,0.80694,4145
2005-11-22,3,0.811458,4146
2005-11-23,3,0.813438,4147
2005-11-24,3,0.810274,4148
2005-11-25,3,0.81057,4149
2005-11-28,3,0.811622,4150
2005-11-29,3,0.804829,4151
2005-11-30,3,0.807999,4152
2005-12-01,3,0.810504,4153
2005-12-02,3,0.80457,4154
2005-12-05,3,0.801025,4155
2005-12-06,3,0.801828,4156
2005-12-07,3,0.800865,4157
2005-12-08,3,0.805883,4158
2005-12-09,3,0.804279,4159
2005-12-12,3,0.801957,4160
2005-12-13,3,0.808669,4161
2005-12-14,3,0.817461,4162
2005-12-15,3,0.817428,4163
2005-12-16,3,0.817027,4164
2005-12-19,3,0.81666,4165
2005-12-20,3,0.811326,4166
2005-12-21,3,0.81367,4167
2005-12-22,3,0.817528,4168
2005-12-23,3,0.812942,4169
2005-12-26,3,0.814963,4170
2005-12-27,3,0.811194,4171
2005-12-28,3,0.813223,4172
2005-12-29,3,0.81011,4173
2005-12-30,3,0.801186,4174
2006-01-02,3,0.797035,4175
2006-01-03,3,0.801828,4176
2006-01-04,3,0.804133,4177
2006-01-05,3,0.807103,4178
2006-01-06,3,0.800993,4179
2006-01-09,3,0.797925,4180
2006-01-10,3,0.806192,4181
2006-01-11,3,0.807379,4182
2006-01-12,3,0.811754,4183
2006-01-13,3,0.811754,4184
2006-01-16,3,0.811359,4185
2006-01-17,3,0.811524,4186
2006-01-18,3,0.815661,4187
2006-01-19,3,0.8108,4188
2006-01-20,3,0.812381,4189
2006-01-23,3,0.818498,4190
2006-01-24,3,0.817695,4191
2006-01-25,3,0.818699,4192
2006-01-26,3,0.815378,4193
2006-01-27,3,0.811952,4194
2006-01-30,3,0.815561,4195
2006-01-31,3,0.80993,4196
2006-02-01,3,0.803406,4197
2006-02-02,3,0.806094,4198
2006-02-03,3,0.806809,4199
2006-02-06,3,0.805915,4200
2006-02-07,3,0.808571,4201
2006-02-08,3,0.814166,4202
2006-02-09,3,0.811326,4203
2006-02-10,3,0.811425,4204
2006-02-13,3,0.811425,4205
2006-02-14,3,0.811853,4206
2006-02-15,3,0.815611,4207
2006-02-16,3,0.810012,4208
2006-02-17,3,0.808898,4209
2006-02-20,3,0.806478,4210
2006-02-21,3,0.806582,4211
2006-02-22,3,0.806744,4212
2006-02-23,3,0.807265,4213
2006-02-24,3,0.810471,4214
2006-02-27,3,0.814481,4215
2006-02-28,3,0.814233,4216
2006-03-01,3,0.812331,4217
2006-03-02,3,0.812876,4218
2006-03-03,3,0.812975,4219
2006-03-06,3,0.813984,4220
2006-03-07,3,0.811787,4221
2006-03-08,3,0.810438,4222
2006-03-09,3,0.810718,4223
2006-03-10,3,0.803762,4224
2006-03-13,3,0.801571,4225
2006-03-14,3,0.801346,4226
2006-03-15,3,0.801057,4227
2006-03-16,3,0.804279,4228
2006-03-17,3,0.798005,4229
2006-03-20,3,0.80016,4230
2006-03-21,3,0.798403,4231
2006-03-22,3,0.796495,4232
2006-03-23,3,0.798339,4233
2006-03-24,3,0.796242,4234
2006-03-27,3,0.80016,4235
2006-03-28,3,0.798882,4236
2006-03-29,3,0.800352,4237
2006-03-30,3,0.80525,4238
2006-03-31,3,0.808604,4239
2006-04-03,3,0.808653,4240
2006-04-04,3,0.808244,4241
2006-04-05,3,0.804246,4242
2006-04-06,3,0.804732,4243
2006-04-07,3,0.802021,4244
2006-04-10,3,0.798276,4245
2006-04-11,3,0.798276,4246
2006-04-12,3,0.799488,4247
2006-04-13,3,0.804521,4248
2006-04-14,3,0.802955,4249
2006-04-17,3,0.800576,4250
2006-04-18,3,0.79869,4251
2006-04-19,3,0.793682,4252
2006-04-20,3,0.793367,4253
2006-04-21,3,0.792424,4254
2006-04-24,3,0.792079,4255
2006-04-25,3,0.787216,4256
2006-04-26,3,0.786071,4257
2006-04-27,3,0.788239,4258
2006-04-28,3,0.784775,4259
2006-05-01,3,0.787681,4260
2006-05-02,3,0.788457,4261
2006-05-03,3,0.78765,4262
2006-05-04,3,0.795687,4263
2006-05-05,3,0.79406,4264
2006-05-08,3,0.793273,4265
2006-05-09,3,0.794597,4266
2006-05-10,3,0.788924,4267
2006-05-11,3,0.789858,4268
2006-05-12,3,0.79164,4269
2006-05-15,3,0.798212,4270
2006-05-16,3,0.800224,4271
2006-05-17,3,0.800224,4272
2006-05-18,3,0.800705,4273
2006-05-19,3,0.800064,4274
2006-05-22,3,0.804149,4275
2006-05-23,3,0.802568,4276
2006-05-24,3,0.803084,4277
2006-05-25,3,0.797671,4278
2006-05-26,3,0.797575,4279
2006-05-29,3,0.797782,4280
2006-05-30,3,0.796844,4281
2006-05-31,3,0.800045,4282
2006-06-01,3,0.799073,4283
2006-06-02,3,0.805348,4284
2006-06-05,3,0.805348,4285
2006-06-06,3,0.810045,4286
2006-06-07,3,0.808179,4287
2006-06-08,3,0.804182,4288
2006-06-09,3,0.803955,4289
2006-06-12,3,0.802504,4290
2006-06-13,3,0.801154,4291
2006-06-14,3,0.805056,4292
2006-06-15,3,0.803697,4293
2006-06-16,3,0.803923,4294
2006-06-19,3,0.804343,4295
2006-06-20,3,0.806045,4296
2006-06-21,3,0.815129,4297
2006-06-22,3,0.817027,4298
2006-06-23,3,0.827404,4299
2006-06-26,3,0.829531,4300
2006-06-27,3,0.829325,4301
2006-06-28,3,0.831463,4302
2006-06-29,3,0.826344,4303
2006-06-30,3,0.834864,4304
2006-07-03,3,0.837942,4305
2006-07-04,3,0.837311,4306
2006-07-05,3,0.839032,4307
2006-07-06,3,0.837767,4308
2006-07-07,3,0.839067,4309
2006-07-10,3,0.83619,4310
2006-07-11,3,0.83619,4311
2006-07-12,3,0.829497,4312
2006-07-13,3,0.829084,4313
2006-07-14,3,0.828123,4314
2006-07-17,3,0.832258,4315
2006-07-18,3,0.833438,4316
2006-07-19,3,0.828981,4317
2006-07-20,3,0.82335,4318
2006-07-21,3,0.819034,4319
2006-07-24,3,0.819269,4320
2006-07-25,3,0.819135,4321
2006-07-26,3,0.818431,4322
2006-07-27,3,0.824606,4323
2006-07-28,3,0.821591,4324
2006-07-31,3,0.82247,4325
2006-08-01,3,0.818364,4326
2006-08-02,3,0.815694,4327
2006-08-03,3,0.818096,4328
2006-08-04,3,0.820143,4329
2006-08-07,3,0.82085,4330
2006-08-08,3,0.819639,4331
2006-08-09,3,0.822741,4332
2006-08-10,3,0.824572,4333
2006-08-11,3,0.815694,4334
2006-08-14,3,0.810734,4335
2006-08-15,3,0.80795,4336
2006-08-16,3,0.810077,4337
2006-08-17,3,0.808048,4338
2006-08-18,3,0.810274,4339
2006-08-21,3,0.804052,4340
2006-08-22,3,0.802729,4341
2006-08-23,3,0.800128,4342
2006-08-24,3,0.801443,4343
2006-08-25,3,0.800544,4344
2006-08-28,3,0.801443,4345
2006-08-29,3,0.800544,4346
2006-08-30,3,0.801218,4347
2006-08-31,3,0.801667,4348
2006-09-01,3,0.801667,4349
2006-09-04,3,0.800801,4350
2006-09-05,3,0.801957,4351
2006-09-06,3,0.801394,4352
2006-09-07,3,0.800288,4353
2006-09-08,3,0.804699,4354
2006-09-11,3,0.80048,4355
2006-09-12,3,0.80125,4356
2006-09-13,3,0.797035,4357
2006-09-14,3,0.797003,4358
2006-09-15,3,0.797226,4359
2006-09-18,3,0.797989,4360
2006-09-19,3,0.79869,4361
2006-09-20,3,0.803536,4362
2006-09-21,3,0.804052,4363
2006-09-22,3,0.799904,4364
2006-09-25,3,0.8017,4365
2006-09-26,3,0.801282,4366
2006-09-27,3,0.801218,4367
2006-09-28,3,0.806094,4368
2006-09-29,3,0.805737,4369
2006-10-02,3,0.802021,4370
2006-10-03,3,0.78911,4371
2006-10-04,3,0.798021,4372
2006-10-05,3,0.800181,4373
2006-10-06,3,0.806322,4374
2006-10-09,3,0.809225,4375
2006-10-10,3,0.809258,4376
2006-10-11,3,0.810767,4377
2006-10-12,3,0.809127,4378
2006-10-13,3,0.807233,4379
2006-10-16,3,0.80538,4380
2006-10-17,3,0.811688,4381
2006-10-18,3,0.812331,4382
2006-10-19,3,0.818565,4383
2006-10-20,3,0.818063,4384
2006-10-23,3,0.818029,4385
2006-10-24,3,0.82335,4386
2006-10-25,3,0.818063,4387
2006-10-26,3,0.81823,4388
2006-10-27,3,0.819068,4389
2006-10-30,3,0.814001,4390
2006-10-31,3,0.809749,4391
2006-11-01,3,0.816493,4392
2006-11-02,3,0.818867,4393
2006-11-03,3,0.824232,4394
2006-11-06,3,0.823215,4395
2006-11-07,3,0.829291,4396
2006-11-08,3,0.824844,4397
2006-11-09,3,0.824097,4398
2006-11-10,3,0.823113,4399
2006-11-13,3,0.825696,4400
2006-11-14,3,0.820176,4401
2006-11-15,3,0.822944,4402
2006-11-16,3,0.822842,4403
2006-11-17,3,0.821659,4404
2006-11-20,3,0.826685,4405
2006-11-21,3,0.823961,4406
2006-11-22,3,0.820378,4407
2006-11-23,3,0.820176,4408
2006-11-24,3,0.815428,4409
2006-11-27,3,0.821322,4410
2006-11-28,3,0.819605,4411
2006-11-29,3,0.821322,4412
2006-11-30,3,0.823554,4413
2006-12-01,3,0.823961,4414
2006-12-04,3,0.829734,4415
2006-12-05,3,0.827198,4416
2006-12-06,3,0.831428,4417
2006-12-07,3,0.830565,4418
2006-12-08,3,0.827952,4419
2006-12-11,3,0.829703,4420
2006-12-12,3,0.829187,4421
2006-12-13,3,0.822808,4422
2006-12-14,3,0.823757,4423
2006-12-15,3,0.815601,4424
2006-12-18,3,0.825968,4425
2006-12-19,3,0.826754,4426
2006-12-20,3,0.820924,4427
2006-12-21,3,0.82176,4428
2006-12-22,3,0.819192,4429
2006-12-25,3,0.821018,4430
2006-12-26,3,0.823588,4431
2006-12-27,3,0.817227,4432
2006-12-28,3,0.815062,4433
2006-12-29,3,0.81281,4434
2007-01-01,3,0.813603,4435
2007-01-02,3,0.814664,4436
2007-01-03,3,0.8141,4437
2007-01-04,3,0.813901,4438
2007-01-05,3,0.813935,4439
2007-01-08,3,0.817695,4440
2007-01-09,3,0.815461,4441
2007-01-10,3,0.807559,4442
2007-01-11,3,0.817294,4443
2007-01-12,3,0.82176,4444
2007-01-15,3,0.81606,4445
2007-01-16,3,0.807135,4446
2007-01-17,3,0.804829,4447
2007-01-18,3,0.803052,4448
2007-01-19,3,0.802311,4449
2007-01-22,3,0.806159,4450
2007-01-23,3,0.806289,4451
2007-01-24,3,0.808016,4452
2007-01-25,3,0.805704,4453
2007-01-26,3,0.813769,4454
2007-01-29,3,0.814034,4455
2007-01-30,3,0.82648,4456
2007-01-31,3,0.822876,4457
2007-02-01,3,0.822166,4458
2007-02-02,3,0.821895,4459
2007-02-05,3,0.82122,4460
2007-02-06,3,0.82149,4461
2007-02-07,3,0.828912,4462
2007-02-08,3,0.831048,4463
2007-02-09,3,0.831428,4464
2007-02-12,3,0.831428,4465
2007-02-13,3,0.831463,4466
2007-02-14,3,0.831566,4467
2007-02-15,3,0.833507,4468
2007-02-16,3,0.831774,4469
2007-02-19,3,0.833646,4470
2007-02-20,3,0.82905,4471
2007-02-21,3,0.828432,4472
2007-02-22,3,0.823791,4473
2007-02-23,3,0.830737,4474
2007-02-26,3,0.826344,4475
2007-02-27,3,0.83212,4476
2007-02-28,3,0.831566,4477
2007-03-01,3,0.831393,4478
2007-03-02,3,0.841645,4479
2007-03-05,3,0.835911,4480
2007-03-06,3,0.83675,4481
2007-03-07,3,0.835422,4482
2007-03-08,3,0.829772,4483
2007-03-09,3,0.826788,4484
2007-03-12,3,0.820277,4485
2007-03-13,3,0.823689,4486
2007-03-14,3,0.828226,4487
2007-03-15,3,0.829325,4488
2007-03-16,3,0.829876,4489
2007-03-19,3,0.82905,4490
2007-03-20,3,0.829119,4491
2007-03-21,3,0.832362,4492
2007-03-22,3,0.831532,4493
2007-03-23,3,0.832917,4494
2007-03-26,3,0.833715,4495
2007-03-27,3,0.831601,4496
2007-03-28,3,0.8285,4497
2007-03-29,3,0.826959,4498
2007-03-30,3,0.825423,4499
2007-04-02,3,0.831463,4500
2007-04-03,3,0.83212,4501
2007-04-04,3,0.841291,4502
2007-04-05,3,0.843526,4503
2007-04-06,3,0.841574,4504
2007-04-09,3,0.844096,4505
2007-04-10,3,0.842957,4506
2007-04-11,3,0.841255,4507
2007-04-12,3,0.841999,4508
2007-04-13,3,0.847099,4509
2007-04-16,3,0.843989,4510
2007-04-17,3,0.85317,4511
2007-04-18,3,0.852988,4512
2007-04-19,3,0.852115,4513
2007-04-20,3,0.857265,4514
2007-04-23,3,0.85419,4515
2007-04-24,3,0.852769,4516
2007-04-25,3,0.8604,4517
2007-04-26,3,0.855981,4518
2007-04-27,3,0.850955,4519
2007-04-30,3,0.847817,4520
2007-05-01,3,0.851317,4521
2007-05-02,3,0.849473,4522
2007-05-03,3,0.843775,4523
2007-05-04,3,0.845237,4524
2007-05-07,3,0.846131,4525
2007-05-08,3,0.845451,4526
2007-05-09,3,0.843526,4527
2007-05-10,3,0.847099,4528
2007-05-11,3,0.844987,4529
2007-05-14,3,0.846418,4530
2007-05-15,3,0.85481,4531
2007-05-16,3,0.859587,4532
2007-05-17,3,0.848572,4533
2007-05-18,3,0.852079,4534
2007-05-21,3,0.852479,4535
2007-05-22,3,0.856935,4536
2007-05-23,3,0.858406,4537
2007-05-24,3,0.858001,4538
2007-05-25,3,0.861326,4539
2007-05-28,3,0.862738,4540
2007-05-29,3,0.862664,4541
2007-05-30,3,0.866439,4542
2007-05-31,3,0.866889,4543
2007-06-01,3,0.873477,4544
2007-06-04,3,0.881873,4545
2007-06-05,3,0.886918,4546
2007-06-06,3,0.891027,4547
2007-06-07,3,0.887115,4548
2007-06-08,3,0.890036,4549
2007-06-11,3,0.892777,4550
2007-06-12,3,0.889324,4551
2007-06-13,3,0.891941,4552
2007-06-14,3,0.895375,4553
2007-06-15,3,0.900414,4554
2007-06-18,3,0.906084,4555
2007-06-19,3,0.907812,4556
2007-06-20,3,0.905756,4557
2007-06-21,3,0.906495,4558
2007-06-22,3,0.908306,4559
2007-06-25,3,0.894095,4560
2007-06-26,3,0.895736,4561
2007-06-27,3,0.882963,4562
2007-06-28,3,0.886682,4563
2007-06-29,3,0.894015,4564
2007-07-02,3,0.888691,4565
2007-07-03,3,0.886289,4566
2007-07-04,3,0.885465,4567
2007-07-05,3,0.886682,4568
2007-07-06,3,0.883119,4569
2007-07-09,3,0.879624,4570
2007-07-10,3,0.874967,4571
2007-07-11,3,0.868697,4572
2007-07-12,3,0.86719,4573
2007-07-13,3,0.867717,4574
2007-07-16,3,0.866176,4575
2007-07-17,3,0.864603,4576
2007-07-18,3,0.863707,4577
2007-07-19,3,0.864342,4578
2007-07-20,3,0.869641,4579
2007-07-23,3,0.874967,4580
2007-07-24,3,0.887351,4581
2007-07-25,3,0.883314,4582
2007-07-26,3,0.883002,4583
2007-07-27,3,0.893895,4584
2007-07-30,3,0.897102,4585
2007-07-31,3,0.903179,4586
2007-08-01,3,0.898271,4587
2007-08-02,3,0.896499,4588
2007-08-03,3,0.896459,4589
2007-08-06,3,0.903057,4590
2007-08-07,3,0.908843,4591
2007-08-08,3,0.914537,4592
2007-08-09,3,0.917852,4593
2007-08-10,3,0.908265,4594
2007-08-13,3,0.908513,4595
2007-08-14,3,0.908802,4596
2007-08-15,3,0.905428,4597
2007-08-16,3,0.911245,4598
2007-08-17,3,0.916212,4599
2007-08-20,3,0.919244,4600
2007-08-21,3,0.910705,4601
2007-08-22,3,0.917979,4602
2007-08-23,3,0.914578,4603
2007-08-24,3,0.915416,4604
2007-08-27,3,0.922935,4605
2007-08-28,3,0.922169,4606
2007-08-29,3,0.917095,4607
2007-08-30,3,0.907935,4608
2007-08-31,3,0.910913,4609
2007-09-03,3,0.906988,4610
